PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalSpending,Deck,CabinNum,Side,Group,Group_Number,Group_Size,Is_Solo
6719_01,Mars,1,F/1396/P,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,Panter Cres,1,0.0,F,1396,P,6719,01,1,1
6720_01,Europa,0,A/81/S,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,Genubik Guieroolow,1,0.0,A,81,S,6720,01,1,1
6721_01,Earth,1,G/1095/S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Lan Cleminglas,1,0.0,G,1095,S,6721,01,1,1
6722_01,Europa,1,E/445/S,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,Phargak Dicely,1,0.0,E,445,S,6722,01,3,0
6722_02,Europa,0,E/445/S,55 Cancri e,27.0,0,0.0,33.0,9.0,1847.0,2035.0,Saleh Dicely,0,3924.0,E,445,S,6722,02,3,0
6722_03,Europa,1,E/445/S,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0,Skyrmak Dicely,1,0.0,E,445,S,6722,03,3,0
6724_01,Europa,1,C/213/P,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Jihoton Haftent,1,0.0,C,213,P,6724,01,2,0
6724_02,Europa,1,C/213/P,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0,Scelava Haftent,1,0.0,C,213,P,6724,02,2,0
6725_01,Europa,0,C/214/P,TRAPPIST-1e,32.0,0,0.0,390.0,60.0,5015.0,211.0,Caphira Cratrave,0,5676.0,C,214,P,6725,01,1,1
6726_01,Earth,0,G/1089/P,TRAPPIST-1e,29.0,0,68.0,74.0,713.0,37.0,15.0,Lillia Dyers,1,907.0,G,1089,P,6726,01,1,1
6727_01,Earth,0,G/1090/P,TRAPPIST-1e,29.0,0,0.0,316.0,0.0,0.0,338.0,Andyn Humphreyes,1,654.0,G,1090,P,6727,01,1,1
6729_01,Europa,0,A/82/S,TRAPPIST-1e,41.0,0,0.0,371.0,0.0,1701.0,21.0,Becruxa Dedometeel,0,2093.0,A,82,S,6729,01,3,0
6729_02,Europa,1,A/82/S,55 Cancri e,48.0,0,0.0,0.0,0.0,0.0,0.0,Izarkar Dedometeel,1,0.0,A,82,S,6729,02,3,0
6729_03,Europa,0,A/82/S,TRAPPIST-1e,27.0,0,2664.0,15.0,0.0,109.0,2.0,Rassias Brathful,0,2790.0,A,82,S,6729,03,3,0
6730_01,Earth,0,G/1096/S,TRAPPIST-1e,14.0,0,0.0,6.0,791.0,49.0,0.0,Dell Kerristicey,1,846.0,G,1096,S,6730,01,1,1
6731_01,Earth,0,F/1397/P,TRAPPIST-1e,32.0,0,3135.0,2.0,0.0,0.0,0.0,Tin Rochan,0,3137.0,F,1397,P,6731,01,1,1
6734_01,Europa,0,C/249/S,55 Cancri e,47.0,0,0.0,2699.0,0.0,671.0,8.0,Pleion Sparsaxle,1,3378.0,C,249,S,6734,01,4,0
6734_02,Europa,1,C/249/S,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,Shail Sparsaxle,1,0.0,C,249,S,6734,02,4,0
6734_03,Europa,1,C/249/S,55 Cancri e,37.0,1,0.0,0.0,0.0,0.0,0.0,Alhaino Sparsaxle,1,0.0,C,249,S,6734,03,4,0
6734_04,Europa,1,C/249/S,55 Cancri e,33.0,0,0.0,0.0,0.0,0.0,0.0,Wein Sparsaxle,1,0.0,C,249,S,6734,04,4,0
6736_01,Mars,0,D/203/S,TRAPPIST-1e,33.0,0,1373.0,0.0,23.0,920.0,6.0,Frunk Erry,1,2322.0,D,203,S,6736,01,1,1
6739_01,Earth,0,G/1097/S,TRAPPIST-1e,44.0,0,0.0,714.0,174.0,0.0,0.0,Ninaha Stantiagord,1,888.0,G,1097,S,6739,01,1,1
6741_01,Earth,0,G/1098/S,TRAPPIST-1e,37.0,0,0.0,1190.0,4.0,455.0,71.0,Heald Reyersendry,1,1720.0,G,1098,S,6741,01,2,0
6741_02,Earth,0,F/1286/S,PSO J318.5-22,18.0,0,103.0,0.0,181.0,1611.0,22.0,Jeandy Reyersendry,0,1917.0,F,1286,S,6741,02,2,0
6742_01,Earth,0,F/1287/S,TRAPPIST-1e,33.0,0,1288.0,2.0,0.0,0.0,1.0,Elanie Talls,1,1291.0,F,1287,S,6742,01,1,1
6744_01,Mars,0,F/1399/P,TRAPPIST-1e,21.0,0,1244.0,0.0,1119.0,0.0,3.0,Blakes Nan,0,2366.0,F,1399,P,6744,01,5,0
6744_02,Mars,0,F/1399/P,TRAPPIST-1e,38.0,0,1717.0,16.0,39.0,0.0,48.0,Ane Nan,0,1820.0,F,1399,P,6744,02,5,0
6744_03,Mars,0,D/212/P,55 Cancri e,16.0,0,1337.0,0.0,2614.0,0.0,0.0,Crick Nan,0,3951.0,D,212,P,6744,03,5,0
6744_04,Mars,1,E/431/P,TRAPPIST-1e,58.0,0,0.0,0.0,0.0,0.0,0.0,Frus Nan,0,0.0,E,431,P,6744,04,5,0
6744_05,Mars,0,E/431/P,TRAPPIST-1e,41.0,0,1203.0,756.0,140.0,0.0,0.0,Row Nan,0,2099.0,E,431,P,6744,05,5,0
6745_01,Earth,0,F/1400/P,PSO J318.5-22,28.0,0,545.0,0.0,501.0,0.0,0.0,Jimmyn Mcinton,0,1046.0,F,1400,P,6745,01,1,1
6746_01,Earth,1,G/1092/P,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Luison Mcinton,1,0.0,G,1092,P,6746,01,1,1
6747_01,Europa,1,C/215/P,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Duhrak Alaxed,1,0.0,C,215,P,6747,01,1,1
6748_01,Mars,1,F/1289/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Cank Scake,1,0.0,F,1289,S,6748,01,4,0
6748_02,Mars,0,F/1289/S,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,Gra Scake,1,0.0,F,1289,S,6748,02,4,0
6748_03,Mars,0,F/1289/S,TRAPPIST-1e,25.0,0,1610.0,29.0,6.0,0.0,0.0,Gut Scake,0,1645.0,F,1289,S,6748,03,4,0
6748_04,Mars,0,D/205/S,TRAPPIST-1e,34.0,0,470.0,0.0,0.0,45.0,539.0,Moss Scake,0,1054.0,D,205,S,6748,04,4,0
6749_01,Earth,0,G/1093/P,TRAPPIST-1e,21.0,0,0.0,13.0,813.0,0.0,0.0,Luzel Barrelliver,1,826.0,G,1093,P,6749,01,1,1
6750_01,Earth,0,G/1094/P,TRAPPIST-1e,29.0,0,0.0,95.0,424.0,1.0,364.0,Rona Goody,0,884.0,G,1094,P,6750,01,1,1
6751_01,Mars,1,F/1290/S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Trisp Berle,1,0.0,F,1290,S,6751,01,2,0
6751_02,Mars,1,E/446/S,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Fal Berle,0,0.0,E,446,S,6751,02,2,0
6753_01,Europa,1,B/226/P,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Stra Frablerly,1,0.0,B,226,P,6753,01,2,0
6753_02,Europa,0,B/226/P,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Aldibi Frablerly,0,0.0,B,226,P,6753,02,2,0
6754_01,Europa,0,C/250/S,TRAPPIST-1e,25.0,1,0.0,4209.0,0.0,2.0,896.0,Marin Gealably,1,5107.0,C,250,S,6754,01,1,1
6756_01,Earth,0,F/1402/P,TRAPPIST-1e,23.0,0,0.0,0.0,12.0,726.0,19.0,Winia Pittson,0,757.0,F,1402,P,6756,01,3,0
6756_02,Earth,0,G/1095/P,PSO J318.5-22,46.0,0,0.0,0.0,743.0,4.0,6.0,Monah Pittson,1,753.0,G,1095,P,6756,02,3,0
6756_03,Earth,0,G/1095/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Melvia Pittson,1,0.0,G,1095,P,6756,03,3,0
6757_01,Mars,0,F/1292/S,TRAPPIST-1e,53.0,0,1964.0,0.0,635.0,0.0,0.0,Eaturs Dato,0,2599.0,F,1292,S,6757,01,1,1
6758_01,Earth,0,F/1403/P,55 Cancri e,25.0,0,76.0,600.0,0.0,0.0,25.0,Sanney Gaineyerson,0,701.0,F,1403,P,6758,01,1,1
6760_01,Mars,0,F/1404/P,PSO J318.5-22,30.0,0,51.0,0.0,1373.0,0.0,5.0,Shex Pri,1,1429.0,F,1404,P,6760,01,1,1
6761_01,Mars,1,F/1405/P,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Nute Curte,1,0.0,F,1405,P,6761,01,2,0
6761_02,Mars,0,E/432/P,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Neysma Horte,0,0.0,E,432,P,6761,02,2,0
6762_01,Earth,0,F/1293/S,55 Cancri e,54.0,0,0.0,704.0,0.0,0.0,0.0,Monard Jenkinnedy,0,704.0,F,1293,S,6762,01,1,1
6763_01,Earth,0,G/1097/P,TRAPPIST-1e,20.0,0,0.0,97.0,725.0,26.0,104.0,Bonyam Berges,1,952.0,G,1097,P,6763,01,1,1
6764_01,Mars,0,F/1294/S,TRAPPIST-1e,32.0,0,2937.0,60.0,696.0,0.0,0.0,Single Rake,0,3693.0,F,1294,S,6764,01,2,0
6764_02,Mars,0,F/1294/S,TRAPPIST-1e,31.0,0,76.0,0.0,2398.0,102.0,23.0,Supix Rake,1,2599.0,F,1294,S,6764,02,2,0
6765_01,Mars,1,F/1295/S,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,0.0,0.0,Lifes Fache,1,0.0,F,1295,S,6765,01,1,1
6766_01,Earth,0,G/1098/P,PSO J318.5-22,16.0,0,399.0,0.0,3.0,0.0,137.0,Viviay Nieldson,0,539.0,G,1098,P,6766,01,3,0
6766_02,Earth,1,G/1098/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Carita Warrishales,1,0.0,G,1098,P,6766,02,3,0
6766_03,Earth,1,G/1098/P,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Reneen Warrishales,1,0.0,G,1098,P,6766,03,3,0
6773_01,Earth,0,F/1407/P,TRAPPIST-1e,33.0,0,47.0,0.0,0.0,0.0,3047.0,Scotte Greeves,0,3094.0,F,1407,P,6773,01,1,1
6774_01,Earth,1,G/1100/P,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,Jord Steinardson,1,0.0,G,1100,P,6774,01,3,0
6774_02,Earth,1,G/1100/P,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,Donnie Steinardson,0,0.0,G,1100,P,6774,02,3,0
6774_03,Earth,0,F/1408/P,TRAPPIST-1e,33.0,0,0.0,0.0,704.0,0.0,0.0,Tancis Steinardson,0,704.0,F,1408,P,6774,03,3,0
6775_01,Earth,1,G/1101/S,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,UnKnown,1,0.0,G,1101,S,6775,01,1,1
6776_01,Earth,0,F/1409/P,55 Cancri e,24.0,0,1.0,0.0,0.0,691.0,0.0,Alancy Mcgoway,0,692.0,F,1409,P,6776,01,1,1
6778_01,Earth,0,F/1299/S,TRAPPIST-1e,47.0,0,0.0,758.0,0.0,0.0,1417.0,Brada Fielson,0,2175.0,F,1299,S,6778,01,1,1
6779_01,Europa,0,B/258/S,TRAPPIST-1e,37.0,0,0.0,7920.0,270.0,1.0,322.0,Terope Busive,1,8513.0,B,258,S,6779,01,4,0
6779_02,Europa,1,B/258/S,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,Alhail Stioutody,1,0.0,B,258,S,6779,02,4,0
6779_03,Europa,1,B/258/S,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,Tabanar Stioutody,1,0.0,B,258,S,6779,03,4,0
6779_04,Europa,0,B/258/S,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Altara Stioutody,1,0.0,B,258,S,6779,04,4,0
6780_01,Europa,1,C/251/S,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Antinon Plaricit,1,0.0,C,251,S,6780,01,2,0
6780_02,Europa,0,C/251/S,TRAPPIST-1e,39.0,0,2167.0,30.0,1472.0,0.0,0.0,Eltan Plaricit,1,3669.0,C,251,S,6780,02,2,0
6782_01,Earth,0,F/1300/S,PSO J318.5-22,15.0,0,0.0,0.0,533.0,72.0,0.0,Samany Ments,0,605.0,F,1300,S,6782,01,1,1
6784_01,Earth,0,G/1102/S,55 Cancri e,60.0,0,0.0,0.0,0.0,8.0,698.0,Allena Currisones,0,706.0,G,1102,S,6784,01,2,0
6784_02,Earth,0,G/1102/S,TRAPPIST-1e,49.0,0,0.0,366.0,0.0,0.0,401.0,Rosey Currisones,1,767.0,G,1102,S,6784,02,2,0
6786_01,Earth,0,F/1410/P,PSO J318.5-22,23.0,0,8.0,173.0,0.0,1052.0,0.0,Jeret Hendrewsons,0,1233.0,F,1410,P,6786,01,1,1
6787_01,Earth,0,F/1411/P,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Iney Booneid,1,0.0,F,1411,P,6787,01,7,0
6787_02,Earth,1,F/1411/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Helean Booneid,0,0.0,F,1411,P,6787,02,7,0
6787_03,Earth,0,F/1411/P,TRAPPIST-1e,17.0,0,108.0,4.0,1898.0,13.0,0.0,Therta Hurchanney,0,2023.0,F,1411,P,6787,03,7,0
6787_04,Earth,1,F/1411/P,PSO J318.5-22,42.0,0,0.0,0.0,0.0,0.0,0.0,Cassa Booneid,1,0.0,F,1411,P,6787,04,7,0
6787_05,Earth,1,F/1411/P,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Reneen Booneid,1,0.0,F,1411,P,6787,05,7,0
6787_06,Earth,0,F/1411/P,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Joelan Booneid,1,0.0,F,1411,P,6787,06,7,0
6787_07,Earth,0,F/1411/P,TRAPPIST-1e,26.0,0,113.0,38.0,0.0,0.0,630.0,Vandy Booneid,0,781.0,F,1411,P,6787,07,7,0
6788_01,Earth,0,G/1103/P,TRAPPIST-1e,56.0,0,2.0,736.0,0.0,71.0,0.0,Glenna Weberton,0,809.0,G,1103,P,6788,01,1,1
6789_01,Mars,0,D/213/P,55 Cancri e,26.0,0,866.0,0.0,0.0,0.0,0.0,Widous Mone,1,866.0,D,213,P,6789,01,1,1
6792_01,Mars,0,F/1412/P,TRAPPIST-1e,41.0,0,145.0,0.0,2383.0,30.0,40.0,Razzle Reate,1,2598.0,F,1412,P,6792,01,1,1
6794_01,Mars,0,D/206/S,TRAPPIST-1e,27.0,0,20.0,0.0,1000.0,36.0,0.0,Slig Conie,1,1056.0,D,206,S,6794,01,1,1
6796_01,Earth,0,G/1104/P,TRAPPIST-1e,31.0,0,470.0,0.0,0.0,182.0,52.0,Arlen Kellyons,0,704.0,G,1104,P,6796,01,1,1
6798_01,Earth,0,F/1414/P,TRAPPIST-1e,40.0,0,3.0,0.0,61.0,0.0,742.0,Therly Jacostarks,1,806.0,F,1414,P,6798,01,1,1
6799_01,Europa,1,C/252/S,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0,Terops Namsheary,1,0.0,C,252,S,6799,01,1,1
6800_01,Earth,1,G/1105/P,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Luise Krampbelles,1,0.0,G,1105,P,6800,01,1,1
6801_01,Europa,0,B/259/S,TRAPPIST-1e,50.0,1,0.0,7293.0,136.0,97.0,440.0,Syrmino Imprank,1,7966.0,B,259,S,6801,01,1,1
6802_01,Europa,0,A/68/P,55 Cancri e,42.0,0,1751.0,516.0,0.0,12.0,672.0,Eleb Disteady,0,2951.0,A,68,P,6802,01,1,1
6805_01,Europa,0,E/449/S,TRAPPIST-1e,50.0,0,52.0,996.0,0.0,700.0,1.0,Alathim Suasharic,0,1749.0,E,449,S,6805,01,1,1
6806_01,Earth,0,G/1104/S,TRAPPIST-1e,39.0,0,14.0,583.0,310.0,0.0,0.0,Anniey Gallenry,1,907.0,G,1104,S,6806,01,1,1
6808_01,Earth,0,F/1416/P,TRAPPIST-1e,27.0,0,0.0,0.0,192.0,38.0,599.0,Yolas Santantines,0,829.0,F,1416,P,6808,01,1,1
6810_01,Mars,1,E/450/S,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Yots Knik,1,0.0,E,450,S,6810,01,5,0
6810_02,Mars,0,E/450/S,TRAPPIST-1e,30.0,0,768.0,11.0,2010.0,0.0,0.0,Cruses Knik,1,2789.0,E,450,S,6810,02,5,0
6810_03,Mars,1,B/82/S,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Cings Knik,1,0.0,B,82,S,6810,03,5,0
6810_04,Earth,1,E/450/S,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Shex Knik,1,0.0,E,450,S,6810,04,5,0
6810_05,Mars,1,E/450/S,55 Cancri e,68.0,0,0.0,0.0,0.0,0.0,0.0,Dors Knik,1,0.0,E,450,S,6810,05,5,0
6813_01,Earth,0,F/1417/P,55 Cancri e,22.0,0,38.0,19.0,348.0,217.0,115.0,Thell Newtontoss,0,737.0,F,1417,P,6813,01,1,1
6814_01,Mars,0,E/451/S,55 Cancri e,36.0,0,1339.0,6.0,7810.0,0.0,0.0,Flark Potte,1,9155.0,E,451,S,6814,01,1,1
6816_01,Earth,1,G/1108/P,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,Allyny Ewiseston,0,0.0,G,1108,P,6816,01,6,0
6816_02,Earth,0,G/1108/P,TRAPPIST-1e,28.0,0,944.0,0.0,0.0,0.0,75.0,Hilly Ewiseston,0,1019.0,G,1108,P,6816,02,6,0
6816_03,Earth,1,G/1108/P,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,Enrie Mcfarley,1,0.0,G,1108,P,6816,03,6,0
6816_04,Earth,0,G/1108/P,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,Troyce Ewiseston,1,0.0,G,1108,P,6816,04,6,0
6816_05,Earth,1,G/1108/P,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Lerion Ewiseston,0,0.0,G,1108,P,6816,05,6,0
6816_06,Earth,1,G/1108/P,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Evey Ewiseston,1,0.0,G,1108,P,6816,06,6,0
6817_01,Earth,0,F/1304/S,TRAPPIST-1e,37.0,0,21.0,54.0,5.0,178.0,431.0,Adria Bakericks,0,689.0,F,1304,S,6817,01,1,1
6818_01,Earth,0,F/1418/P,TRAPPIST-1e,31.0,0,32.0,2667.0,0.0,0.0,9.0,Bra Midtt,1,2708.0,F,1418,P,6818,01,1,1
6820_01,Earth,0,F/1419/P,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,1490.0,0.0,Dianie Dickman,0,1490.0,F,1419,P,6820,01,1,1
6821_01,Earth,0,F/1420/P,TRAPPIST-1e,43.0,0,142.0,1208.0,0.0,0.0,204.0,Landa Grifford,0,1554.0,F,1420,P,6821,01,1,1
6822_01,Earth,0,F/1305/S,TRAPPIST-1e,15.0,0,0.0,532.0,29.0,0.0,163.0,Moniey Bradamss,0,724.0,F,1305,S,6822,01,1,1
6824_01,Earth,0,G/1108/S,TRAPPIST-1e,58.0,0,0.0,0.0,0.0,444.0,0.0,Milyla Burker,1,444.0,G,1108,S,6824,01,1,1
6825_01,Mars,1,F/1306/S,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,Peefox Kinad,1,0.0,F,1306,S,6825,01,2,0
6825_02,Mars,0,F/1306/S,TRAPPIST-1e,24.0,0,3481.0,0.0,1236.0,2.0,256.0,UnKnown,0,4975.0,F,1306,S,6825,02,2,0
6826_01,Earth,0,G/1109/S,TRAPPIST-1e,49.0,0,0.0,69.0,92.0,1600.0,15.0,Elle Harrenoldez,0,1776.0,G,1109,S,6826,01,1,1
6827_01,Europa,0,A/84/S,55 Cancri e,73.0,0,181.0,1.0,840.0,2618.0,1949.0,Dirk Listive,0,5589.0,A,84,S,6827,01,4,0
6827_02,Europa,1,A/84/S,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Coxaton Listive,1,0.0,A,84,S,6827,02,4,0
6827_03,Europa,1,A/84/S,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Zinoces Listive,1,0.0,A,84,S,6827,03,4,0
6827_04,Europa,1,A/84/S,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Alramak Listive,1,0.0,A,84,S,6827,04,4,0
6829_01,Earth,1,G/1109/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Ine Hubbarrison,1,0.0,G,1109,P,6829,01,3,0
6829_02,Earth,0,G/1109/P,TRAPPIST-1e,49.0,0,355.0,449.0,8.0,0.0,0.0,Arllia Hubbarrison,0,812.0,G,1109,P,6829,02,3,0
6829_03,Earth,1,G/1109/P,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Enryn Hubbarrison,0,0.0,G,1109,P,6829,03,3,0
6831_01,Earth,1,G/1111/P,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Violan Holson,0,0.0,G,1111,P,6831,01,1,1
6832_01,Mars,1,F/1421/P,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,Quid Wala,1,0.0,F,1421,P,6832,01,1,1
6833_01,Earth,0,E/452/S,TRAPPIST-1e,23.0,0,7.0,0.0,0.0,716.0,800.0,Sta Mccarveymon,1,1523.0,E,452,S,6833,01,1,1
6834_01,Earth,1,G/1111/S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Sonald Coolez,1,0.0,G,1111,S,6834,01,1,1
6837_01,Mars,1,E/435/P,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Cireal Carté,1,0.0,E,435,P,6837,01,1,1
6839_01,Earth,0,F/1307/S,TRAPPIST-1e,36.0,0,1912.0,0.0,0.0,2.0,0.0,Ellena Fryan,0,1914.0,F,1307,S,6839,01,1,1
6840_01,Mars,1,F/1422/P,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Clow Sake,1,0.0,F,1422,P,6840,01,1,1
6841_01,Mars,1,E/454/S,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,Tekris Meate,1,0.0,E,454,S,6841,01,1,1
6843_01,Europa,1,B/260/S,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Acceleb Rimplighty,1,0.0,B,260,S,6843,01,2,0
6843_02,Europa,1,B/260/S,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0,Saxinon Rimplighty,1,0.0,B,260,S,6843,02,2,0
6844_01,Mars,0,E/455/S,55 Cancri e,23.0,0,71.0,0.0,1376.0,0.0,890.0,Chones Brin,0,2337.0,E,455,S,6844,01,1,1
6848_01,Europa,1,D/214/P,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Marinon Ambleetive,1,0.0,D,214,P,6848,01,1,1
6850_01,Earth,0,F/1424/P,TRAPPIST-1e,22.0,0,735.0,138.0,0.0,0.0,0.0,Adamy Wolferton,0,873.0,F,1424,P,6850,01,3,0
6850_02,Earth,1,G/1113/P,PSO J318.5-22,25.0,0,0.0,0.0,0.0,0.0,0.0,Weslie Wolferton,0,0.0,G,1113,P,6850,02,3,0
6850_03,Earth,0,E/436/P,TRAPPIST-1e,52.0,0,2.0,46.0,800.0,0.0,773.0,Brancy Wolferton,0,1621.0,E,436,P,6850,03,3,0
6851_01,Earth,0,E/456/S,TRAPPIST-1e,22.0,0,0.0,752.0,18.0,0.0,18.0,Glorey Bookerson,1,788.0,E,456,S,6851,01,1,1
6853_01,Europa,0,C/218/P,55 Cancri e,31.0,0,0.0,1604.0,4058.0,4094.0,124.0,Menkaa Cathome,0,9880.0,C,218,P,6853,01,1,1
6854_01,Mars,0,E/437/P,TRAPPIST-1e,23.0,0,3211.0,4.0,243.0,0.0,0.0,Graw Bate,0,3458.0,E,437,P,6854,01,1,1
6857_01,Earth,0,F/1310/S,PSO J318.5-22,35.0,0,22.0,0.0,1179.0,0.0,33.0,Jenn Jenson,0,1234.0,F,1310,S,6857,01,1,1
6858_01,Europa,1,B/229/P,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Asteron Spandisket,1,0.0,B,229,P,6858,01,4,0
6858_02,Europa,1,B/229/P,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Kabiak Spandisket,1,0.0,B,229,P,6858,02,4,0
6858_03,Europa,0,B/229/P,55 Cancri e,39.0,0,0.0,60.0,0.0,310.0,4674.0,Zinopus Spandisket,0,5044.0,B,229,P,6858,03,4,0
6858_04,Europa,0,B/229/P,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Taura Spandisket,1,0.0,B,229,P,6858,04,4,0
6859_01,Earth,1,G/1113/S,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,Blancy Harry,1,0.0,G,1113,S,6859,01,1,1
6861_01,Earth,1,G/1114/S,PSO J318.5-22,15.0,0,0.0,0.0,0.0,0.0,0.0,Iney Lambucketty,1,0.0,G,1114,S,6861,01,1,1
6862_01,Earth,1,G/1115/S,TRAPPIST-1e,48.0,0,0.0,0.0,0.0,0.0,0.0,Diandi Mcfaddennon,1,0.0,G,1115,S,6862,01,2,0
6862_02,Earth,0,G/1115/S,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Dianie Mcfaddennon,0,0.0,G,1115,S,6862,02,2,0
6863_01,Earth,0,F/1311/S,TRAPPIST-1e,25.0,0,0.0,10.0,909.0,0.0,17.0,Franda Patrichane,0,936.0,F,1311,S,6863,01,1,1
6864_01,Europa,1,A/71/P,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Aske Scoudelle,1,0.0,A,71,P,6864,01,2,0
6864_02,Europa,1,A/71/P,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,Phamark Scoudelle,1,0.0,A,71,P,6864,02,2,0
6865_01,Europa,0,D/208/S,TRAPPIST-1e,27.0,0,69.0,2878.0,0.0,4232.0,3798.0,Thabih Peducting,0,10977.0,D,208,S,6865,01,2,0
6865_02,Europa,1,D/208/S,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Errim Peducting,1,0.0,D,208,S,6865,02,2,0
6866_01,Europa,0,C/253/S,55 Cancri e,20.0,0,0.0,17958.0,99.0,14.0,57.0,Gork Hetforhaft,1,18128.0,C,253,S,6866,01,2,0
6866_02,Europa,0,C/253/S,55 Cancri e,40.0,0,6103.0,7570.0,860.0,13117.0,192.0,Dscha Hetforhaft,0,27842.0,C,253,S,6866,02,2,0
6868_01,Earth,0,F/1427/P,TRAPPIST-1e,18.0,0,0.0,18.0,73.0,2134.0,25.0,Jerek Brookenson,0,2250.0,F,1427,P,6868,01,1,1
6869_01,Earth,0,F/1428/P,TRAPPIST-1e,21.0,0,0.0,0.0,901.0,3.0,0.0,Megany Philloway,0,904.0,F,1428,P,6869,01,1,1
